#"STOD_WMO"	"TIMI"	"H"	"T"	"D"	"F"	"PS"	"RH"	"RHO"
4018	2010-04-14 23:03:00	12520	-52.05	264	21.4	172.4	1	0.272
4018	2010-04-14 23:03:00	12531	-52.05	265	21.6	172.1	1	0.271
4018	2010-04-14 23:03:00	12541	-52.05	265	21.8	171.9	1	0.271
4018	2010-04-14 23:03:00	12551	-52.05	265	21.9	171.6	1	0.27
4018	2010-04-14 23:03:00	12561	-52.05	265	22.1	171.3	1	0.27
4018	2010-04-14 23:03:00	12571	-52.15	265	22.3	171.1	1	0.27
4018	2010-04-14 23:03:00	12581	-52.05	266	22.4	170.8	1	0.269
4018	2010-04-14 23:03:00	12592	-51.85	266	22.5	170.5	1	0.268
4018	2010-04-14 23:03:00	12603	-51.55	266	22.6	170.2	1	0.268
4018	2010-04-14 23:03:00	12612	-51.55	266	22.7	170	1	0.267
4018	2010-04-14 23:03:00	12622	-51.55	266	22.8	169.7	1	0.267
4018	2010-04-14 23:03:00	12632	-51.45	266	22.8	169.5	1	0.266
4018	2010-04-14 23:03:00	12642	-51.45	266	22.9	169.2	1	0.266
4018	2010-04-14 23:03:00	12653	-51.35	266	22.9	168.9	1	0.265
4018	2010-04-14 23:03:00	12663	-51.25	266	23	168.7	1	0.265
4018	2010-04-14 23:03:00	12672	-51.15	266	23	168.4	1	0.264
4018	2010-04-14 23:03:00	12682	-51.25	266	23.1	168.2	1	0.264
4018	2010-04-14 23:03:00	12692	-51.25	266	23.1	167.9	1	0.264
4018	2010-04-14 23:03:00	12702	-51.25	266	23.1	167.7	1	0.263
4018	2010-04-14 23:03:00	12712	-51.15	267	23.2	167.4	1	0.263
4018	2010-04-14 23:03:00	12722	-51.15	267	23.2	167.1	1	0.262
4018	2010-04-14 23:03:00	12733	-51.15	267	23.3	166.9	1	0.262
4018	2010-04-14 23:03:00	12744	-51.15	267	23.3	166.6	1	0.261
4018	2010-04-14 23:03:00	12754	-51.15	267	23.3	166.3	1	0.261
4018	2010-04-14 23:03:00	12763	-51.05	267	23.3	166.1	1	0.261
4018	2010-04-14 23:03:00	12773	-50.95	268	23.3	165.8	1	0.26
4018	2010-04-14 23:03:00	12782	-50.85	268	23.3	165.6	1	0.26
4018	2010-04-14 23:03:00	12792	-50.85	268	23.2	165.4	1	0.259
4018	2010-04-14 23:03:00	12801	-50.85	268	23.2	165.1	1	0.259
4018	2010-04-14 23:03:00	12810	-50.85	268	23.1	164.9	1	0.258
4018	2010-04-14 23:03:00	12820	-50.75	268	23	164.6	1	0.258
4018	2010-04-14 23:03:00	12830	-50.45	269	22.9	164.4	1	0.257
4018	2010-04-14 23:03:00	12839	-50.25	269	22.8	164.2	1	0.257
4018	2010-04-14 23:03:00	12848	-50.25	269	22.7	163.9	1	0.256
4018	2010-04-14 23:03:00	12858	-50.25	269	22.6	163.7	1	0.256
4018	2010-04-14 23:03:00	12867	-50.25	270	22.4	163.5	1	0.256
4018	2010-04-14 23:03:00	12876	-50.15	270	22.3	163.2	1	0.255
4018	2010-04-14 23:03:00	12885	-49.95	270	22.2	163	1	0.254
4018	2010-04-14 23:03:00	12895	-49.95	270	22.1	162.8	1	0.254
4018	2010-04-14 23:03:00	12904	-49.95	270	22.1	162.5	1	0.254
4018	2010-04-14 23:03:00	12913	-49.75	270	22	162.3	1	0.253
4018	2010-04-14 23:03:00	12923	-49.75	270	21.9	162.1	1	0.253
4018	2010-04-14 23:03:00	12933	-49.65	270	21.9	161.8	1	0.252
4018	2010-04-14 23:03:00	12942	-49.55	271	21.8	161.6	1	0.252
4018	2010-04-14 23:03:00	12953	-49.55	271	21.7	161.3	1	0.251
4018	2010-04-14 23:03:00	12963	-49.65	271	21.7	161.1	1	0.251
4018	2010-04-14 23:03:00	12974	-49.65	271	21.6	160.8	1	0.251
4018	2010-04-14 23:03:00	12984	-49.75	271	21.5	160.6	1	0.25
4018	2010-04-14 23:03:00	12995	-49.85	271	21.4	160.3	1	0.25
4018	2010-04-14 23:03:00	13006	-49.75	271	21.3	160	1	0.25
4018	2010-04-14 23:03:00	13016	-49.75	271	21.1	159.8	1	0.249
4018	2010-04-14 23:03:00	13026	-49.75	271	20.9	159.5	1	0.249
4018	2010-04-14 23:03:00	13037	-49.75	272	20.8	159.3	1	0.248
4018	2010-04-14 23:03:00	13047	-49.85	272	20.6	159	1	0.248
4018	2010-04-14 23:03:00	13057	-49.85	272	20.4	158.8	1	0.248
4018	2010-04-14 23:03:00	13067	-49.95	272	20.3	158.5	1	0.247
4018	2010-04-14 23:03:00	13077	-49.95	272	20.1	158.3	1	0.247
4018	2010-04-14 23:03:00	13086	-50.05	272	19.9	158.1	1	0.247
4018	2010-04-14 23:03:00	13096	-50.15	272	19.7	157.8	1	0.247
4018	2010-04-14 23:03:00	13106	-50.25	272	19.6	157.6	1	0.246
4018	2010-04-14 23:03:00	13116	-50.35	272	19.4	157.4	1	0.246
4018	2010-04-14 23:03:00	13126	-50.45	272	19.3	157.1	1	0.246
4018	2010-04-14 23:03:00	13135	-50.45	272	19.1	156.9	1	0.245
4018	2010-04-14 23:03:00	13145	-50.55	272	19	156.7	1	0.245
4018	2010-04-14 23:03:00	13155	-50.65	271	18.9	156.4	1	0.245
4018	2010-04-14 23:03:00	13164	-50.75	271	18.7	156.2	1	0.245
4018	2010-04-14 23:03:00	13173	-50.85	271	18.6	156	1	0.245
4018	2010-04-14 23:03:00	13182	-50.85	270	18.4	155.8	1	0.244
4018	2010-04-14 23:03:00	13191	-50.95	270	18.3	155.6	1	0.244
4018	2010-04-14 23:03:00	13201	-51.05	269	18.2	155.3	1	0.244
4018	2010-04-14 23:03:00	13210	-51.05	269	18	155.1	1	0.243
4018	2010-04-14 23:03:00	13219	-51.15	268	17.9	154.9	1	0.243
4018	2010-04-14 23:03:00	13229	-51.15	267	17.8	154.6	1	0.243
4018	2010-04-14 23:03:00	13238	-51.15	266	17.7	154.4	1	0.242
4018	2010-04-14 23:03:00	13247	-51.25	265	17.6	154.2	1	0.242
4018	2010-04-14 23:03:00	13256	-51.25	265	17.5	154	1	0.242
4018	2010-04-14 23:03:00	13265	-51.25	264	17.4	153.8	1	0.241
4018	2010-04-14 23:03:00	13275	-51.35	263	17.4	153.6	1	0.241
4018	2010-04-14 23:03:00	13284	-51.35	262	17.3	153.3	1	0.241
4018	2010-04-14 23:03:00	13293	-51.35	261	17.4	153.1	1	0.241
4018	2010-04-14 23:03:00	13302	-51.35	261	17.4	152.9	1	0.24
4018	2010-04-14 23:03:00	13312	-51.35	260	17.4	152.7	1	0.24
4018	2010-04-14 23:03:00	13322	-51.25	260	17.5	152.4	1	0.239
4018	2010-04-14 23:03:00	13331	-51.15	259	17.6	152.2	1	0.239
4018	2010-04-14 23:03:00	13340	-51.15	259	17.7	152	1	0.239
4018	2010-04-14 23:03:00	13350	-50.95	259	17.9	151.8	1	0.238
4018	2010-04-14 23:03:00	13359	-50.65	259	18	151.6	1	0.237
4018	2010-04-14 23:03:00	13368	-50.25	259	18.1	151.4	1	0.237
4018	2010-04-14 23:03:00	13377	-50.05	259	18.3	151.2	1	0.236
4018	2010-04-14 23:03:00	13385	-50.05	259	18.4	151	1	0.236
4018	2010-04-14 23:03:00	13395	-49.95	259	18.5	150.8	1	0.235
4018	2010-04-14 23:03:00	13404	-49.85	259	18.6	150.5	1	0.235
4018	2010-04-14 23:03:00	13414	-49.75	259	18.7	150.3	1	0.234
4018	2010-04-14 23:03:00	13423	-49.75	259	18.8	150.1	1	0.234
4018	2010-04-14 23:03:00	13432	-49.75	259	18.9	149.9	1	0.234
4018	2010-04-14 23:03:00	13441	-49.75	259	18.9	149.7	1	0.233
4018	2010-04-14 23:03:00	13450	-49.65	259	18.9	149.5	1	0.233
4018	2010-04-14 23:03:00	13459	-49.65	258	19	149.3	1	0.233
4018	2010-04-14 23:03:00	13468	-49.65	258	19	149.1	1	0.232
4018	2010-04-14 23:03:00	13478	-49.65	257	19	148.9	1	0.232
4018	2010-04-14 23:03:00	13487	-49.55	257	19	148.6	1	0.232
4018	2010-04-14 23:03:00	13498	-49.45	257	19	148.4	1	0.231
4018	2010-04-14 23:03:00	13507	-49.35	256	19	148.2	1	0.231
4018	2010-04-14 23:03:00	13516	-49.15	256	19	148	1	0.23
4018	2010-04-14 23:03:00	13526	-49.05	256	19	147.8	1	0.23
4018	2010-04-14 23:03:00	13535	-49.05	256	19	147.6	1	0.229
4018	2010-04-14 23:03:00	13545	-49.15	256	19	147.3	1	0.229
4018	2010-04-14 23:03:00	13555	-49.25	256	19	147.1	1	0.229
4018	2010-04-14 23:03:00	13565	-49.25	256	18.9	146.9	1	0.229
4018	2010-04-14 23:03:00	13575	-49.25	257	18.9	146.7	1	0.228
4018	2010-04-14 23:03:00	13586	-49.35	258	18.8	146.4	1	0.228
4018	2010-04-14 23:03:00	13598	-49.25	259	18.8	146.1	1	0.227
4018	2010-04-14 23:03:00	13610	-49.15	260	18.7	145.9	1	0.227
4018	2010-04-14 23:03:00	13624	-48.95	261	18.6	145.6	1	0.226
4018	2010-04-14 23:03:00	13637	-48.85	262	18.5	145.3	1	0.226
4018	2010-04-14 23:03:00	13648	-48.85	264	18.4	145	1	0.225
4018	2010-04-14 23:03:00	13660	-48.85	265	18.3	144.8	1	0.225
4018	2010-04-14 23:03:00	13671	-48.75	266	18.2	144.5	1	0.224
4018	2010-04-14 23:03:00	13682	-48.75	267	18.1	144.3	1	0.224
4018	2010-04-14 23:03:00	13693	-48.85	269	18	144	1	0.224
4018	2010-04-14 23:03:00	13704	-48.85	270	17.8	143.8	1	0.223
4018	2010-04-14 23:03:00	13714	-48.85	271	17.7	143.6	1	0.223
4018	2010-04-14 23:03:00	13725	-48.85	272	17.6	143.4	1	0.223
4018	2010-04-14 23:03:00	13734	-48.85	273	17.5	143.1	1	0.222
4018	2010-04-14 23:03:00	13744	-48.75	274	17.3	142.9	1	0.222
4018	2010-04-14 23:03:00	13754	-48.75	275	17.3	142.7	1	0.222
4018	2010-04-14 23:03:00	13764	-48.85	276	17.2	142.5	1	0.221
4018	2010-04-14 23:03:00	13774	-48.85	277	17.1	142.3	1	0.221
4018	2010-04-14 23:03:00	13783	-48.85	278	17	142.1	1	0.221
4018	2010-04-14 23:03:00	13793	-48.85	278	17	141.9	1	0.22
4018	2010-04-14 23:03:00	13803	-48.85	279	16.9	141.7	1	0.22
4018	2010-04-14 23:03:00	13814	-48.85	280	16.9	141.4	1	0.22
4018	2010-04-14 23:03:00	13825	-48.95	280	16.9	141.2	1	0.219
4018	2010-04-14 23:03:00	13835	-49.05	281	16.8	141	1	0.219
4018	2010-04-14 23:03:00	13845	-49.05	282	16.8	140.8	1	0.219
4018	2010-04-14 23:03:00	13855	-49.15	282	16.7	140.5	1	0.219
4018	2010-04-14 23:03:00	13866	-49.15	283	16.6	140.3	1	0.218
4018	2010-04-14 23:03:00	13876	-49.15	283	16.5	140.1	1	0.218
4018	2010-04-14 23:03:00	13887	-49.15	284	16.3	139.9	1	0.218
4018	2010-04-14 23:03:00	13898	-49.25	284	16.2	139.6	1	0.217
4018	2010-04-14 23:03:00	13908	-49.15	284	16	139.4	1	0.217
4018	2010-04-14 23:03:00	13918	-49.05	284	15.8	139.2	1	0.216
4018	2010-04-14 23:03:00	13929	-48.95	284	15.5	139	1	0.216
4018	2010-04-14 23:03:00	13940	-48.95	284	15.3	138.7	1	0.216
4018	2010-04-14 23:03:00	13950	-48.95	284	15.1	138.5	1	0.215
4018	2010-04-14 23:03:00	13961	-49.05	284	14.9	138.3	1	0.215
4018	2010-04-14 23:03:00	13972	-49.05	283	14.7	138	1	0.215
4018	2010-04-14 23:03:00	13983	-49.05	283	14.5	137.8	1	0.214
4018	2010-04-14 23:03:00	13993	-49.15	282	14.3	137.6	1	0.214
4018	2010-04-14 23:03:00	14004	-49.15	282	14.2	137.4	1	0.214
4018	2010-04-14 23:03:00	14014	-49.25	281	14	137.2	1	0.214
4018	2010-04-14 23:03:00	14024	-49.25	281	13.9	137	1	0.213
4018	2010-04-14 23:03:00	14034	-49.35	280	13.8	136.7	1	0.213
4018	2010-04-14 23:03:00	14045	-49.35	279	13.8	136.5	1	0.213
4018	2010-04-14 23:03:00	14055	-49.45	278	13.7	136.3	1	0.212
4018	2010-04-14 23:03:00	14066	-49.55	278	13.7	136.1	1	0.212
4018	2010-04-14 23:03:00	14077	-49.55	277	13.7	135.9	1	0.212
4018	2010-04-14 23:03:00	14088	-49.65	276	13.8	135.6	1	0.211
4018	2010-04-14 23:03:00	14099	-49.75	276	13.8	135.4	1	0.211
4018	2010-04-14 23:03:00	14110	-49.85	275	13.9	135.2	1	0.211
4018	2010-04-14 23:03:00	14121	-49.95	274	13.9	134.9	1	0.211
4018	2010-04-14 23:03:00	14132	-49.95	274	14	134.7	1	0.21
4018	2010-04-14 23:03:00	14143	-50.05	273	14.2	134.5	1	0.21
4018	2010-04-14 23:03:00	14154	-50.05	273	14.3	134.3	1	0.21
4018	2010-04-14 23:03:00	14166	-50.15	272	14.4	134	1	0.209
4018	2010-04-14 23:03:00	14177	-50.25	271	14.6	133.8	1	0.209
4018	2010-04-14 23:03:00	14188	-50.25	271	14.7	133.6	1	0.209
4018	2010-04-14 23:03:00	14198	-50.25	271	14.9	133.4	1	0.209
4018	2010-04-14 23:03:00	14209	-50.35	270	15	133.1	1	0.208
4018	2010-04-14 23:03:00	14221	-50.35	270	15.1	132.9	1	0.208
4018	2010-04-14 23:03:00	14233	-50.35	270	15.3	132.7	1	0.208
4018	2010-04-14 23:03:00	14245	-50.45	270	15.4	132.4	1	0.207
4018	2010-04-14 23:03:00	14256	-50.45	270	15.5	132.2	1	0.207
4018	2010-04-14 23:03:00	14268	-50.45	271	15.6	131.9	1	0.206
4018	2010-04-14 23:03:00	14279	-50.55	271	15.6	131.7	1	0.206
4018	2010-04-14 23:03:00	14291	-50.55	271	15.7	131.5	1	0.206
4018	2010-04-14 23:03:00	14303	-50.55	272	15.7	131.2	1	0.205
4018	2010-04-14 23:03:00	14316	-50.45	273	15.7	131	1	0.205
4018	2010-04-14 23:03:00	14328	-50.35	274	15.6	130.7	1	0.204
4018	2010-04-14 23:03:00	14339	-50.35	275	15.6	130.5	1	0.204
4018	2010-04-14 23:03:00	14351	-50.45	276	15.5	130.3	1	0.204
4018	2010-04-14 23:03:00	14362	-50.45	277	15.4	130	1	0.203
4018	2010-04-14 23:03:00	14374	-50.55	278	15.3	129.8	1	0.203
4018	2010-04-14 23:03:00	14386	-50.65	279	15.1	129.6	1	0.203
4018	2010-04-14 23:03:00	14397	-50.75	280	15	129.4	1	0.203
4018	2010-04-14 23:03:00	14409	-50.75	282	14.9	129.1	1	0.202
4018	2010-04-14 23:03:00	14421	-50.85	283	14.8	128.9	1	0.202
4018	2010-04-14 23:03:00	14433	-50.85	284	14.7	128.6	1	0.202
4018	2010-04-14 23:03:00	14446	-50.85	285	14.6	128.4	1	0.201
4018	2010-04-14 23:03:00	14458	-50.95	286	14.5	128.1	1	0.201
4018	2010-04-14 23:03:00	14469	-51.05	288	14.4	127.9	1	0.201
4018	2010-04-14 23:03:00	14482	-51.15	288	14.3	127.7	1	0.2
4018	2010-04-14 23:03:00	14494	-51.25	289	14.3	127.4	1	0.2
4018	2010-04-14 23:03:00	14508	-51.35	290	14.3	127.2	1	0.2
4018	2010-04-14 23:03:00	14520	-51.45	290	14.2	126.9	1	0.199
4018	2010-04-14 23:03:00	14531	-51.55	290	14.2	126.7	1	0.199
4018	2010-04-14 23:03:00	14542	-51.55	290	14.2	126.5	1	0.199
4018	2010-04-14 23:03:00	14552	-51.55	290	14.2	126.3	1	0.199
4018	2010-04-14 23:03:00	14563	-51.65	289	14.2	126.1	1	0.198
4018	2010-04-14 23:03:00	14574	-51.75	288	14.2	125.9	1	0.198
4018	2010-04-14 23:03:00	14585	-51.85	288	14.3	125.7	1	0.198
4018	2010-04-14 23:03:00	14597	-51.85	287	14.3	125.4	1	0.197
4018	2010-04-14 23:03:00	14607	-51.95	286	14.4	125.2	1	0.197
4018	2010-04-14 23:03:00	14617	-51.95	285	14.5	125	1	0.197
4018	2010-04-14 23:03:00	14628	-51.95	284	14.6	124.8	1	0.197
4018	2010-04-14 23:03:00	14640	-51.95	284	14.7	124.6	1	0.196
4018	2010-04-14 23:03:00	14651	-52.05	283	14.9	124.4	1	0.196
4018	2010-04-14 23:03:00	14662	-52.05	282	15	124.2	1	0.196
4018	2010-04-14 23:03:00	14673	-52.15	282	15.2	124	1	0.196
4018	2010-04-14 23:03:00	14684	-52.15	281	15.4	123.8	1	0.195
4018	2010-04-14 23:03:00	14695	-52.15	281	15.5	123.5	1	0.195
4018	2010-04-14 23:03:00	14705	-52.25	281	15.7	123.3	1	0.194
4018	2010-04-14 23:03:00	14715	-52.35	280	15.9	123.2	1	0.194
4018	2010-04-14 23:03:00	14726	-52.35	280	16.1	123	1	0.194
4018	2010-04-14 23:03:00	14736	-52.45	280	16.2	122.8	1	0.194
4018	2010-04-14 23:03:00	14747	-52.45	280	16.4	122.6	1	0.194
4018	2010-04-14 23:03:00	14758	-52.45	279	16.5	122.3	1	0.193
4018	2010-04-14 23:03:00	14768	-52.45	279	16.6	122.2	1	0.193
4018	2010-04-14 23:03:00	14778	-52.45	279	16.7	122	1	0.193
4018	2010-04-14 23:03:00	14789	-52.45	278	16.8	121.8	1	0.192
4018	2010-04-14 23:03:00	14800	-52.45	278	16.9	121.6	1	0.192
4018	2010-04-14 23:03:00	14810	-52.55	278	16.9	121.4	1	0.192
4018	2010-04-14 23:03:00	14820	-52.55	277	17	121.2	1	0.191
4018	2010-04-14 23:03:00	14831	-52.65	277	17	121	1	0.191
4018	2010-04-14 23:03:00	14843	-52.75	276	17	120.8	1	0.191
4018	2010-04-14 23:03:00	14853	-52.85	276	17.1	120.6	1	0.191
4018	2010-04-14 23:03:00	14864	-52.85	276	17.1	120.4	1	0.19
4018	2010-04-14 23:03:00	14874	-52.95	276	17.2	120.2	1	0.19
4018	2010-04-14 23:03:00	14885	-53.05	276	17.3	120	1	0.19
4018	2010-04-14 23:03:00	14895	-53.15	276	17.3	119.8	1	0.19
4018	2010-04-14 23:03:00	14904	-53.25	276	17.4	119.6	1	0.19
4018	2010-04-14 23:03:00	14915	-53.25	276	17.6	119.4	1	0.189
4018	2010-04-14 23:03:00	14926	-53.15	276	17.7	119.2	1	0.189
4018	2010-04-14 23:03:00	14936	-53.15	276	17.8	119	1	0.188
4018	2010-04-14 23:03:00	14946	-53.15	276	18	118.8	1	0.188
4018	2010-04-14 23:03:00	14956	-53.15	277	18.1	118.7	1	0.188
4018	2010-04-14 23:03:00	14966	-53.15	277	18.2	118.5	1	0.188
4018	2010-04-14 23:03:00	14976	-53.15	277	18.4	118.3	1	0.187
4018	2010-04-14 23:03:00	14985	-53.15	278	18.5	118.1	1	0.187
4018	2010-04-14 23:03:00	14994	-53.25	278	18.5	117.9	1	0.187
4018	2010-04-14 23:03:00	15004	-53.25	279	18.6	117.8	1	0.187
4018	2010-04-14 23:03:00	15014	-53.25	279	18.5	117.6	1	0.186
4018	2010-04-14 23:03:00	15023	-53.25	280	18.5	117.4	1	0.186
4018	2010-04-14 23:03:00	15034	-53.25	280	18.4	117.2	1	0.186
4018	2010-04-14 23:03:00	15045	-53.15	281	18.3	117	1	0.185
4018	2010-04-14 23:03:00	15055	-53.15	281	18.1	116.8	1	0.185
4018	2010-04-14 23:03:00	15066	-53.05	282	18	116.6	1	0.185
4018	2010-04-14 23:03:00	15076	-53.15	283	17.8	116.5	1	0.185
4018	2010-04-14 23:03:00	15086	-53.15	283	17.6	116.3	1	0.184
4018	2010-04-14 23:03:00	15097	-53.25	284	17.4	116.1	1	0.184
4018	2010-04-14 23:03:00	15107	-53.35	285	17.2	115.9	1	0.184
4018	2010-04-14 23:03:00	15117	-53.35	285	17	115.7	1	0.183
4018	2010-04-14 23:03:00	15127	-53.35	286	16.8	115.5	1	0.183
4018	2010-04-14 23:03:00	15136	-53.35	286	16.6	115.4	1	0.183
4018	2010-04-14 23:03:00	15146	-53.35	286	16.4	115.2	1	0.183
4018	2010-04-14 23:03:00	15156	-53.45	287	16.2	115	1	0.182
4018	2010-04-14 23:03:00	15166	-53.45	287	15.9	114.8	1	0.182
4018	2010-04-14 23:03:00	15177	-53.55	287	15.6	114.6	1	0.182
4018	2010-04-14 23:03:00	15187	-53.65	287	15.3	114.5	1	0.182
4018	2010-04-14 23:03:00	15198	-53.75	286	15	114.3	1	0.182
4018	2010-04-14 23:03:00	15212	-53.75	286	14.6	114	1	0.181
4018	2010-04-14 23:03:00	15227	-53.75	286	14.1	113.8	1	0.181
4018	2010-04-14 23:03:00	15241	-53.85	286	13.7	113.5	1	0.18
4018	2010-04-14 23:03:00	15253	-53.85	287	13.2	113.3	1	0.18
4018	2010-04-14 23:03:00	15264	-53.85	287	12.7	113.1	1	0.18
4018	2010-04-14 23:03:00	15274	-53.95	287	12.1	112.9	1	0.179
4018	2010-04-14 23:03:00	15285	-54.05	288	11.6	112.7	1	0.179
4018	2010-04-14 23:03:00	15297	-54.15	289	11.1	112.5	1	0.179
4018	2010-04-14 23:03:00	15309	-54.25	289	10.6	112.3	1	0.179
4018	2010-04-14 23:03:00	15322	-54.35	290	10.2	112.1	1	0.179
4018	2010-04-14 23:03:00	15333	-54.45	291	9.8	111.9	1	0.178
4018	2010-04-14 23:03:00	15341	-54.45	291	9.4	111.7	1	0.178
4018	2010-04-14 23:03:00	15351	-54.55	291	9	111.6	1	0.178
4018	2010-04-14 23:03:00	15361	-54.65	291	8.7	111.4	1	0.178
4018	2010-04-14 23:03:00	15370	-54.65	291	8.4	111.2	1	0.177
4018	2010-04-14 23:03:00	15381	-54.65	291	8.2	111.1	1	0.177
4018	2010-04-14 23:03:00	15390	-54.65	290	8	110.9	1	0.177
4018	2010-04-14 23:03:00	15399	-54.75	289	7.8	110.7	1	0.177
4018	2010-04-14 23:03:00	15409	-54.75	288	7.7	110.6	1	0.176
4018	2010-04-14 23:03:00	15418	-54.75	287	7.6	110.4	1	0.176
4018	2010-04-14 23:03:00	15427	-54.75	286	7.5	110.3	1	0.176
4018	2010-04-14 23:03:00	15436	-54.75	285	7.5	110.1	1	0.176
4018	2010-04-14 23:03:00	15446	-54.85	284	7.5	109.9	1	0.175
4018	2010-04-14 23:03:00	15456	-54.95	283	7.6	109.8	1	0.175
4018	2010-04-14 23:03:00	15465	-55.05	283	7.7	109.6	1	0.175
4018	2010-04-14 23:03:00	15475	-55.15	282	7.8	109.4	1	0.175
4018	2010-04-14 23:03:00	15485	-55.15	282	8	109.3	1	0.175
4018	2010-04-14 23:03:00	15496	-55.15	282	8.2	109.1	1	0.174
4018	2010-04-14 23:03:00	15506	-55.15	282	8.5	108.9	1	0.174
4018	2010-04-14 23:03:00	15515	-55.15	282	8.7	108.7	1	0.174
4018	2010-04-14 23:03:00	15525	-55.25	282	9	108.6	1	0.174
4018	2010-04-14 23:03:00	15535	-55.25	282	9.2	108.4	1	0.173
4018	2010-04-14 23:03:00	15544	-55.35	282	9.5	108.3	1	0.173
4018	2010-04-14 23:03:00	15553	-55.35	282	9.7	108.1	1	0.173
4018	2010-04-14 23:03:00	15562	-55.35	282	9.9	107.9	1	0.173
4018	2010-04-14 23:03:00	15571	-55.45	282	10.1	107.8	1	0.173
4018	2010-04-14 23:03:00	15580	-55.45	282	10.3	107.6	1	0.172
4018	2010-04-14 23:03:00	15590	-55.55	282	10.4	107.5	1	0.172
4018	2010-04-14 23:03:00	15600	-55.55	282	10.5	107.3	1	0.172
4018	2010-04-14 23:03:00	15609	-55.65	282	10.5	107.1	1	0.172
4018	2010-04-14 23:03:00	15619	-55.55	282	10.6	107	1	0.171
4018	2010-04-14 23:03:00	15629	-55.45	281	10.6	106.8	1	0.171
4018	2010-04-14 23:03:00	15639	-55.45	281	10.6	106.6	1	0.171
4018	2010-04-14 23:03:00	15648	-55.45	281	10.5	106.5	1	0.17
4018	2010-04-14 23:03:00	15658	-55.55	281	10.5	106.3	1	0.17
4018	2010-04-14 23:03:00	15668	-55.65	281	10.5	106.2	1	0.17
4018	2010-04-14 23:03:00	15677	-55.75	280	10.4	106	1	0.17
4018	2010-04-14 23:03:00	15686	-55.85	280	10.3	105.9	1	0.17
4018	2010-04-14 23:03:00	15695	-55.95	280	10.2	105.7	1	0.17
4018	2010-04-14 23:03:00	15704	-55.95	280	10.1	105.6	1	0.169
4018	2010-04-14 23:03:00	15713	-56.05	279	10	105.4	1	0.169
4018	2010-04-14 23:03:00	15723	-56.15	279	9.9	105.2	1	0.169
4018	2010-04-14 23:03:00	15733	-56.25	279	9.8	105.1	1	0.169
4018	2010-04-14 23:03:00	15743	-56.35	278	9.6	104.9	1	0.169
4018	2010-04-14 23:03:00	15753	-56.45	278	9.5	104.8	1	0.169
4018	2010-04-14 23:03:00	15763	-56.55	277	9.3	104.6	1	0.168
4018	2010-04-14 23:03:00	15774	-56.65	276	9.2	104.4	1	0.168
4018	2010-04-14 23:03:00	15784	-56.75	276	9.1	104.2	1	0.168
4018	2010-04-14 23:03:00	15793	-56.75	275	9	104.1	1	0.168
4018	2010-04-14 23:03:00	15804	-56.85	274	8.9	103.9	1	0.167
4018	2010-04-14 23:03:00	15813	-56.95	273	8.9	103.8	1	0.167
4018	2010-04-14 23:03:00	15823	-56.95	271	8.9	103.6	1	0.167
4018	2010-04-14 23:03:00	15834	-57.05	271	8.9	103.4	1	0.167
4018	2010-04-14 23:03:00	15845	-57.05	270	9	103.2	1	0.166
4018	2010-04-14 23:03:00	15856	-56.95	269	9.2	103.1	1	0.166
4018	2010-04-14 23:03:00	15866	-56.85	269	9.4	102.9	1	0.166
4018	2010-04-14 23:03:00	15877	-56.75	268	9.6	102.7	1	0.165
4018	2010-04-14 23:03:00	15887	-56.75	268	9.8	102.6	1	0.165
4018	2010-04-14 23:03:00	15896	-56.75	268	10.1	102.4	1	0.165
4018	2010-04-14 23:03:00	15905	-56.75	268	10.4	102.3	1	0.165
4018	2010-04-14 23:03:00	15916	-56.75	269	10.7	102.1	1	0.164
4018	2010-04-14 23:03:00	15927	-56.75	269	11	101.9	1	0.164
4018	2010-04-14 23:03:00	15937	-56.75	269	11.3	101.8	1	0.164
4018	2010-04-14 23:03:00	15947	-56.75	269	11.7	101.6	1	0.164
4018	2010-04-14 23:03:00	15957	-56.85	269	12	101.4	1	0.163
4018	2010-04-14 23:03:00	15968	-56.85	270	12.4	101.3	1	0.163
4018	2010-04-14 23:03:00	15978	-56.85	270	12.7	101.1	1	0.163
4018	2010-04-14 23:03:00	15988	-56.95	270	13	100.9	1	0.163
4018	2010-04-14 23:03:00	15998	-56.95	270	13.4	100.8	1	0.162
4018	2010-04-14 23:03:00	16010	-56.95	269	13.7	100.6	1	0.162
4018	2010-04-14 23:03:00	16019	-56.95	269	13.9	100.4	1	0.162
4018	2010-04-14 23:03:00	16029	-56.95	269	14.2	100.3	1	0.162
4018	2010-04-14 23:03:00	16039	-56.95	269	14.4	100.1	1	0.161
4018	2010-04-14 23:03:00	16049	-56.95	269	14.6	100	1	0.161
4018	2010-04-14 23:03:00	16059	-56.85	269	14.8	99.8	1	0.161
4018	2010-04-14 23:03:00	16069	-56.85	270	14.9	99.7	1	0.161
4018	2010-04-14 23:03:00	16079	-56.85	270	15.1	99.5	1	0.16
4018	2010-04-14 23:03:00	16089	-56.85	270	15.2	99.3	1	0.16
4018	2010-04-14 23:03:00	16099	-56.75	271	15.2	99.2	1	0.16
4018	2010-04-14 23:03:00	16108	-56.75	271	15.3	99	1	0.159
4018	2010-04-14 23:03:00	16117	-56.65	272	15.4	98.9	1	0.159
4018	2010-04-14 23:03:00	16127	-56.55	273	15.4	98.8	1	0.159
